layer,head,base_logit_diff,ablated_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,base_benign_logit_diff,flip_to_benign
12,5,5.078125,4.40625,-0.671875,-13.230769230769232,38,FromBase64String,4207.ps1,git_53.ps1,-2.3125,False
12,2,5.078125,4.65625,-0.421875,-8.307692307692308,38,FromBase64String,4207.ps1,git_53.ps1,-2.3125,False
12,15,5.078125,4.890625,-0.1875,-3.6923076923076925,38,FromBase64String,4207.ps1,git_53.ps1,-2.3125,False
12,5,8.046875,7.1875,-0.859375,-10.679611650485436,39,FromBase64String,1444.ps1,2139.ps1,-3.421875,False
12,4,8.046875,7.234375,-0.8125,-10.097087378640776,39,FromBase64String,1444.ps1,2139.ps1,-3.421875,False
12,15,8.046875,7.5625,-0.484375,-6.019417475728155,39,FromBase64String,1444.ps1,2139.ps1,-3.421875,False
12,2,8.046875,7.75,-0.296875,-3.6893203883495143,39,FromBase64String,1444.ps1,2139.ps1,-3.421875,False
12,5,5.046875,4.09375,-0.953125,-18.885448916408667,40,FromBase64String,1444.ps1,2792.ps1,-3.421875,False
12,15,5.046875,4.28125,-0.765625,-15.170278637770899,40,FromBase64String,1444.ps1,2792.ps1,-3.421875,False
12,2,5.046875,4.921875,-0.125,-2.476780185758514,40,FromBase64String,1444.ps1,2792.ps1,-3.421875,False
12,4,5.046875,5.109375,0.0625,1.238390092879257,40,FromBase64String,1444.ps1,2792.ps1,-3.421875,False
12,5,5.046875,4.09375,-0.953125,-18.885448916408667,41,FromBase64String,1444.ps1,3988.ps1,-3.421875,False
12,15,5.046875,4.28125,-0.765625,-15.170278637770899,41,FromBase64String,1444.ps1,3988.ps1,-3.421875,False
12,2,5.046875,4.921875,-0.125,-2.476780185758514,41,FromBase64String,1444.ps1,3988.ps1,-3.421875,False
12,4,5.046875,5.109375,0.0625,1.238390092879257,41,FromBase64String,1444.ps1,3988.ps1,-3.421875,False
12,5,5.046875,4.09375,-0.953125,-18.885448916408667,42,FromBase64String,2781.ps1,2792.ps1,-0.875,False
12,15,5.046875,4.28125,-0.765625,-15.170278637770899,42,FromBase64String,2781.ps1,2792.ps1,-0.875,False
12,2,5.046875,4.921875,-0.125,-2.476780185758514,42,FromBase64String,2781.ps1,2792.ps1,-0.875,False
12,4,5.046875,5.109375,0.0625,1.238390092879257,42,FromBase64String,2781.ps1,2792.ps1,-0.875,False
12,5,5.046875,4.09375,-0.953125,-18.885448916408667,43,FromBase64String,2781.ps1,3988.ps1,-0.875,False
12,15,5.046875,4.28125,-0.765625,-15.170278637770899,43,FromBase64String,2781.ps1,3988.ps1,-0.875,False
12,2,5.046875,4.921875,-0.125,-2.476780185758514,43,FromBase64String,2781.ps1,3988.ps1,-0.875,False
12,4,5.046875,5.109375,0.0625,1.238390092879257,43,FromBase64String,2781.ps1,3988.ps1,-0.875,False
12,5,8.046875,7.1875,-0.859375,-10.679611650485436,44,FromBase64String,2781.ps1,2139.ps1,-0.875,False
12,4,8.046875,7.234375,-0.8125,-10.097087378640776,44,FromBase64String,2781.ps1,2139.ps1,-0.875,False
