patch_label,base_logit_diff,patched_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,flip_to_benign
h0.11+h12.28+h12.5+h12.4+h12.13,3.234375,-0.078125,-3.3125,-102.41545893719808,88,Invoke-WebRequest,3104.ps1,1362.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,3.234375,0.046875,-3.1875,-98.55072463768117,89,Invoke-WebRequest,896.ps1,1362.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,3.234375,0.046875,-3.1875,-98.55072463768117,89,Invoke-WebRequest,896.ps1,1362.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,8.359375,1.40625,-6.953125,-83.17757009345794,91,Invoke-WebRequest,773.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,8.359375,1.40625,-6.953125,-83.17757009345794,91,Invoke-WebRequest,773.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,8.359375,0.9453125,-7.4140625,-88.69158878504673,92,Invoke-WebRequest,2820.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,8.359375,0.9453125,-7.4140625,-88.69158878504673,92,Invoke-WebRequest,2820.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,3.234375,0.359375,-2.875,-88.88888888888889,93,Invoke-WebRequest,773.ps1,1362.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,3.234375,0.359375,-2.875,-88.88888888888889,93,Invoke-WebRequest,773.ps1,1362.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,3.234375,0.078125,-3.15625,-97.58454106280193,94,Invoke-WebRequest,2820.ps1,1362.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,3.234375,0.078125,-3.15625,-97.58454106280193,94,Invoke-WebRequest,2820.ps1,1362.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,8.359375,1.953125,-6.40625,-76.63551401869158,95,Invoke-WebRequest,2969.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,8.359375,1.953125,-6.40625,-76.63551401869158,95,Invoke-WebRequest,2969.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,8.359375,0.8671875,-7.4921875,-89.62616822429906,96,Invoke-WebRequest,712.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,8.359375,0.8671875,-7.4921875,-89.62616822429906,96,Invoke-WebRequest,712.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,8.359375,0.828125,-7.53125,-90.09345794392523,97,Invoke-WebRequest,2165.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,8.359375,0.828125,-7.53125,-90.09345794392523,97,Invoke-WebRequest,2165.ps1,3834.ps1,False
h0.11+h12.28+h12.5+h12.4+h12.13,3.234375,-0.53125,-3.765625,-116.42512077294687,98,Invoke-WebRequest,2969.ps1,1362.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,3.234375,-0.53125,-3.765625,-116.42512077294687,98,Invoke-WebRequest,2969.ps1,1362.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,3.234375,-0.515625,-3.75,-115.94202898550725,99,Invoke-WebRequest,712.ps1,1362.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,3.234375,-0.515625,-3.75,-115.94202898550725,99,Invoke-WebRequest,712.ps1,1362.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,3.234375,-0.96875,-4.203125,-129.95169082125605,100,Invoke-WebRequest,2165.ps1,1362.ps1,True
h0.11+h12.28+h12.5+h12.4+h12.13,3.234375,-0.96875,-4.203125,-129.95169082125605,100,Invoke-WebRequest,2165.ps1,1362.ps1,True
