layer,head,base_logit_diff,patched_logit_diff,delta_logit_diff,effect_pct,pair_idx,pair_indicator,benign_filename,malicious_filename,base_benign_logit_diff,flip_to_benign
12,28,3.3359375,2.234375,-1.1015625,-33.021077283372364,52,FromBase64String,1670.ps1,2792.ps1,-5.859375,False
12,5,3.3359375,3.015625,-0.3203125,-9.601873536299765,52,FromBase64String,1670.ps1,2792.ps1,-5.859375,False
0,11,3.3359375,3.140625,-0.1953125,-5.85480093676815,52,FromBase64String,1670.ps1,2792.ps1,-5.859375,False
12,4,2.9296875,1.3515625,-1.578125,-53.86666666666666,53,IEX,1637.ps1,2752.ps1,-3.2109375,False
12,5,2.9296875,2.4375,-0.4921875,-16.8,53,IEX,1637.ps1,2752.ps1,-3.2109375,False
12,28,2.9296875,2.8671875,-0.0625,-2.1333333333333333,53,IEX,1637.ps1,2752.ps1,-3.2109375,False
0,11,2.9296875,2.9375,0.0078125,0.26666666666666666,53,IEX,1637.ps1,2752.ps1,-3.2109375,False
12,4,2.671875,1.203125,-1.46875,-54.97076023391813,54,IEX,1637.ps1,2115.ps1,-3.2109375,False
12,5,2.671875,2.1484375,-0.5234375,-19.5906432748538,54,IEX,1637.ps1,2115.ps1,-3.2109375,False
0,11,2.671875,2.5546875,-0.1171875,-4.385964912280701,54,IEX,1637.ps1,2115.ps1,-3.2109375,False
12,28,2.671875,2.71875,0.046875,1.7543859649122806,54,IEX,1637.ps1,2115.ps1,-3.2109375,False
12,4,2.7421875,1.34375,-1.3984375,-50.997150997150996,56,IEX,1637.ps1,784.ps1,-3.2109375,False
12,5,2.7421875,2.328125,-0.4140625,-15.0997150997151,56,IEX,1637.ps1,784.ps1,-3.2109375,False
12,28,2.7421875,2.4765625,-0.265625,-9.686609686609685,56,IEX,1637.ps1,784.ps1,-3.2109375,False
0,11,2.7421875,2.8046875,0.0625,2.2792022792022792,56,IEX,1637.ps1,784.ps1,-3.2109375,False
12,4,2.9296875,0.890625,-2.0390625,-69.6,57,IEX,1634.ps1,2752.ps1,-3.59375,False
12,5,2.9296875,2.4375,-0.4921875,-16.8,57,IEX,1634.ps1,2752.ps1,-3.59375,False
12,28,2.9296875,2.515625,-0.4140625,-14.133333333333335,57,IEX,1634.ps1,2752.ps1,-3.59375,False
0,11,2.9296875,2.9921875,0.0625,2.1333333333333333,57,IEX,1634.ps1,2752.ps1,-3.59375,False
12,4,2.671875,0.8125,-1.859375,-69.5906432748538,58,IEX,1634.ps1,2115.ps1,-3.59375,False
12,5,2.671875,2.28125,-0.390625,-14.619883040935672,58,IEX,1634.ps1,2115.ps1,-3.59375,False
12,28,2.671875,2.359375,-0.3125,-11.695906432748536,58,IEX,1634.ps1,2115.ps1,-3.59375,False
0,11,2.671875,2.5625,-0.109375,-4.093567251461988,58,IEX,1634.ps1,2115.ps1,-3.59375,False
12,4,2.7421875,0.6875,-2.0546875,-74.92877492877493,60,IEX,1634.ps1,784.ps1,-3.59375,False
